date,price
2017-03-23,9
2017-03-24,8.96
2017-03-27,8.87
2017-03-28,8.89
2017-03-29,8.89
2017-03-30,8.98
2017-03-31,8.96
2017-04-05,8.87
2017-04-06,8.87
2017-04-07,8.88
2017-04-10,8.93
2017-04-11,9
2017-04-12,8.93
2017-04-13,8.88
2017-04-14,8.96
2017-04-17,9
2017-04-18,8.96
2017-04-19,9.09
2017-04-20,9.03
2017-04-21,9
2017-04-24,9.02
2017-04-25,8.97
2017-04-26,8.91
2017-04-27,8.95
2017-04-28,8.98
2017-05-02,8.95
2017-05-03,8.96
2017-05-04,9
2017-05-05,9.11
2017-05-08,9.1
2017-05-09,9.08
2017-05-10,9.04
2017-05-11,9.05
2017-05-12,8.9
2017-05-15,8.82
2017-05-16,8.82
2017-05-17,8.86
2017-05-18,8.89
2017-05-19,8.86
2017-05-22,8.82
2017-05-23,8.75
2017-05-24,8.74
2017-05-25,8.55
2017-05-26,8.5
2017-05-31,8.51
2017-06-01,8.42
2017-06-02,8.4
2017-06-05,8.5
2017-06-06,8.49
2017-06-07,8.35
2017-06-08,8.36
2017-06-09,8.26
2017-06-12,8.25
2017-06-13,8.27
2017-06-14,8.35
2017-06-15,8.37
2017-06-16,8.41
2017-06-19,8.35
2017-06-20,8.38
2017-06-21,8.38
2017-06-22,8.17
2017-06-23,8.29
2017-06-26,8.14
2017-06-27,8.16
2017-06-28,8.15
2017-06-29,8.16
2017-06-30,8.13
2017-07-03,8.14
2017-07-04,8.24
2017-07-05,8.16
2017-07-06,8.16
2017-07-07,8.15
2017-07-10,8.1
2017-07-11,8.03
2017-07-12,8.02
2017-07-13,7.95
2017-07-14,7.9
2017-07-17,7.85
2017-07-18,7.98
2017-07-19,7.81
2017-07-20,7.75
2017-07-21,7.76
2017-07-24,7.74
2017-07-25,7.71
2017-07-26,7.76
2017-07-27,7.75
2017-07-28,7.77
2017-07-31,7.74
2017-08-01,7.67
2017-08-02,7.62
2017-08-03,7.67
2017-08-04,7.7
2017-08-07,7.75
2017-08-08,7.73
2017-08-09,7.76
2017-08-10,7.87
2017-08-11,7.94
2017-08-14,7.88
2017-08-15,7.83
2017-08-16,7.88
2017-08-17,7.86
2017-08-18,7.82
2017-08-21,7.81
2017-08-22,7.75
2017-08-23,7.7
2017-08-24,7.71
2017-08-25,7.62
2017-08-28,7.45
2017-08-29,7.45
2017-08-30,7.44
2017-08-31,7.51
2017-09-01,7.48
2017-09-04,7.48
2017-09-05,7.4
2017-09-06,7.43
2017-09-07,7.44
2017-09-08,7.45
2017-09-11,7.47
2017-09-12,7.45
2017-09-13,7.46
2017-09-14,7.5
2017-09-15,7.52
2017-09-18,7.49
2017-09-19,7.52
2017-09-20,7.52
2017-09-21,7.49
2017-09-22,7.56
2017-09-25,7.57
2017-09-26,7.57
2017-09-27,7.58
2017-09-28,7.61
2017-09-29,7.58
2017-10-02,7.54
2017-10-03,7.48
2017-10-05,7.35
2017-10-06,7.34
2017-10-11,7.39
2017-10-12,7.39
2017-10-13,7.38
2017-10-16,7.35
2017-10-17,7.37
2017-10-18,7.36
2017-10-19,7.35
2017-10-20,7.36
2017-10-23,7.37
2017-10-24,7.36
2017-10-25,7.33
2017-10-26,7.26
2017-10-27,7.22
2017-10-30,7.19
2017-10-31,7.2
2017-11-01,7.19
2017-11-02,7.21
2017-11-03,7.22
2017-11-06,7.21
2017-11-07,7.15
2017-11-08,7.11
2017-11-09,7.13
2017-11-10,7.08
2017-11-13,7.02
2017-11-14,7.04
2017-11-15,7.09
2017-11-16,7.05
2017-11-17,6.99
2017-11-20,7.01
2017-11-21,6.82
2017-11-22,6.73
2017-11-23,6.82
2017-11-24,6.94
2017-11-27,7
2017-11-28,7.03
2017-11-29,7.05
2017-11-30,7.02
2017-12-01,7.09
2017-12-04,7.03
2017-12-05,7
2017-12-06,7.06
2017-12-07,7.14
2017-12-08,7.1
2017-12-11,7.03
2017-12-12,7.04
2017-12-13,7.08
2017-12-14,7.05
2017-12-15,7.12
2017-12-18,7.13
2017-12-19,7.04
2017-12-20,7.02
2017-12-21,6.95
2017-12-22,6.94
2017-12-25,6.95
2017-12-26,6.96
2017-12-27,6.98
2017-12-28,6.99
2017-12-29,7
2018-01-02,6.88
2018-01-03,6.82
2018-01-04,6.81
2018-01-05,6.77
2018-01-08,6.76
2018-01-09,6.73
2018-01-10,6.72
2018-01-11,6.7
2018-01-12,6.65
2018-01-15,6.53
2018-01-16,6.51
2018-01-17,6.49
2018-01-18,6.46
2018-01-19,6.38
2018-01-22,6.35
2018-01-23,6.27
2018-01-24,6.25
2018-01-25,6.28
2018-01-26,6.24
2018-01-29,6.26
2018-01-30,6.4
2018-01-31,6.36
2018-02-01,6.37
2018-02-02,6.34
2018-02-05,6.34
2018-02-06,6.6
2018-02-07,6.48
2018-02-08,6.73
2018-02-09,7.1
2018-02-12,7.03
2018-02-21,6.7
2018-02-22,6.67
2018-02-23,6.66
2018-02-26,6.58
2018-02-27,6.64
2018-03-01,6.75
2018-03-02,6.81
2018-03-05,6.84
2018-03-06,6.76
2018-03-07,6.73
2018-03-08,6.69
2018-03-09,6.66
2018-03-12,6.62
2018-03-13,6.66
2018-03-14,6.74
2018-03-15,6.68
2018-03-16,6.68
2018-03-19,6.74
2018-03-20,6.72
2018-03-21,6.65
2018-03-22,6.78
2018-03-23,7.04
2018-03-26,7.08
2018-03-27,6.95
2018-03-28,7.12
2018-03-29,7.09
2018-03-30,6.98
2018-03-31,7.02
2018-04-02,7
2018-04-03,7.1
2018-04-09,7.08
2018-04-10,7.04
2018-04-11,6.88
2018-04-12,6.95
2018-04-13,6.98
2018-04-16,7.17
2018-04-17,7.19
2018-04-18,7.25
2018-04-19,7.1
2018-04-20,7.23
2018-04-23,7.2
2018-04-24,7.03
2018-04-25,7.07
2018-04-26,7.2
2018-04-27,7.3
2018-04-30,7.16
2018-05-02,7.26
2018-05-03,7.24
2018-05-04,7.22
2018-05-07,7.16
2018-05-08,7.04
2018-05-09,7.04
2018-05-10,7.05
2018-05-11,6.99
2018-05-14,6.94
2018-05-15,6.97
2018-05-16,6.95
2018-05-17,7.03
2018-05-18,7.05
2018-05-21,6.94
2018-05-22,6.99
2018-05-23,7.05
2018-05-24,7.1
2018-05-25,7.12
2018-05-28,7.12
2018-05-29,7.17
2018-05-30,7.28
2018-05-31,7.18
2018-06-01,7.21
2018-06-04,7.1
2018-06-05,7.05
2018-06-06,7.02
2018-06-07,7.04
2018-06-08,7.12
2018-06-11,7.11
2018-06-12,7.05
2018-06-13,7.07
2018-06-14,7.11
2018-06-15,7.1
2018-06-19,7.3
2018-06-20,7.31
2018-06-21,7.34
2018-06-22,7.43
2018-06-25,7.45
2018-06-26,7.62
2018-06-27,7.81
2018-06-28,7.86
2018-06-29,7.77
2018-07-02,7.95
2018-07-03,8.09
2018-07-04,8.05
2018-07-05,8.11
2018-07-06,7.95
2018-07-09,7.78
2018-07-10,7.79
2018-07-11,7.9
2018-07-12,7.7
2018-07-13,7.72
2018-07-16,7.81
2018-07-17,7.86
2018-07-18,7.82
2018-07-19,7.88
2018-07-20,7.83
2018-07-23,7.65
2018-07-24,7.5
2018-07-25,7.52
2018-07-26,7.57
2018-07-27,7.59
2018-07-30,7.6
2018-07-31,7.6
2018-08-01,7.59
2018-08-02,7.97
2018-08-03,7.95
2018-08-06,8
2018-08-07,7.92
2018-08-08,7.85
2018-08-09,7.74
2018-08-10,7.8
2018-08-13,7.92
2018-08-14,7.94
2018-08-15,8.06
2018-08-16,8.02
2018-08-17,8.12
2018-08-20,8.12
2018-08-21,7.88
2018-08-22,7.92
2018-08-23,7.93
2018-08-24,7.92
2018-08-27,7.71
2018-08-28,7.71
2018-08-29,7.74
2018-08-30,7.81
2018-08-31,7.8
2018-09-03,7.92
2018-09-04,7.82
2018-09-05,7.89
2018-09-06,7.99
2018-09-07,7.96
2018-09-10,8.03
2018-09-11,8.04
2018-09-12,8.16
2018-09-13,8.12
2018-09-14,7.97
2018-09-17,8.06
2018-09-18,8.05
2018-09-19,7.8
2018-09-20,7.81
2018-09-21,7.6
2018-09-25,7.63
2018-09-26,7.46
2018-09-27,7.54
2018-09-28,7.45
2018-10-01,7.47
2018-10-02,7.56
2018-10-03,7.63
2018-10-04,7.76
2018-10-05,7.82
2018-10-08,7.78
2018-10-09,7.8
2018-10-11,8.15
2018-10-12,7.95
2018-10-15,8.06
2018-10-16,7.99
2018-10-17,8.1
2018-10-18,8.17
2018-10-19,8.13
2018-10-22,7.65
2018-10-23,7.82
2018-10-24,7.8
2018-10-25,7.97
2018-10-26,7.95
2018-10-29,8.1
2018-10-30,7.99
2018-10-31,7.95
2018-11-01,7.82
2018-11-02,7.64
2018-11-05,7.69
2018-11-06,7.79
2018-11-07,7.72
2018-11-08,7.72
2018-11-09,7.92
2018-11-12,7.93
2018-11-13,7.84
2018-11-14,7.85
2018-11-15,7.86
2018-11-16,7.77
2018-11-19,7.77
2018-11-20,7.87
2018-11-21,7.85
2018-11-22,7.91
2018-11-23,7.96
2018-11-26,7.99
2018-11-27,7.96
2018-11-28,7.95
2018-11-29,7.94
2018-11-30,7.98
2018-12-03,7.69
2018-12-04,7.68
2018-12-05,7.73
2018-12-06,7.86
2018-12-07,7.85
2018-12-10,8
2018-12-11,7.98
2018-12-12,7.88
2018-12-13,7.8
2018-12-14,7.89
2018-12-17,7.88
2018-12-18,7.97
2018-12-19,8
2018-12-20,8.21
2018-12-21,8.31
2018-12-22,8.31
2018-12-24,8.28
2018-12-25,8.43
2018-12-26,8.4
2018-12-27,8.31
2018-12-28,8.26
2019-01-02,8.43
2019-01-03,8.43
2019-01-04,8.31
2019-01-07,8.22
2019-01-08,8.22
2019-01-09,8.05
