date,price
2017-04-13,47.95
2017-04-14,47.5
2017-04-17,47.25
2017-04-18,46.9
2017-04-19,46.2
2017-04-20,46.75
2017-04-21,47.2
2017-04-24,47.3
2017-04-25,48.5
2017-04-26,48.6
2017-04-27,48.55
2017-04-28,48.4
2017-05-02,49
2017-05-03,49.25
2017-05-04,49.3
2017-05-05,48.75
2017-05-08,49
2017-05-09,48.95
2017-05-10,48.95
2017-05-11,49.2
2017-05-12,49.15
2017-05-15,49.8
2017-05-16,50.2
2017-05-17,50.3
2017-05-18,49.5
2017-05-19,49.1
2017-05-22,48.8
2017-05-23,48.5
2017-05-24,48.4
2017-05-25,48.6
2017-05-26,48
2017-05-31,47.1
2017-06-01,47.3
2017-06-02,47.55
2017-06-05,47.7
2017-06-06,47.15
2017-06-07,47.25
2017-06-08,47.05
2017-06-09,46.8
2017-06-12,47.7
2017-06-13,48
2017-06-14,47.4
2017-06-15,47.75
2017-06-16,47.7
2017-06-19,48.4
2017-06-20,49
2017-06-21,48.95
2017-06-22,49.3
2017-06-23,49
2017-06-26,50.4
2017-06-27,50.4
2017-06-28,50.2
2017-06-29,50.6
2017-06-30,50.1
2017-07-03,48.6
2017-07-04,49.3
2017-07-05,49
2017-07-06,48.75
2017-07-07,48.55
2017-07-10,48.9
2017-07-11,49.7
2017-07-12,50
2017-07-13,50
2017-07-14,49.85
2017-07-17,49.45
2017-07-18,49.1
2017-07-19,49.45
2017-07-20,49.3
2017-07-21,49.2
2017-07-24,49.2
2017-07-25,49.1
2017-07-26,49.05
2017-07-27,49.8
2017-07-28,49.35
2017-07-31,49.2
2017-08-01,49
2017-08-02,49.15
2017-08-03,48.9
2017-08-04,48.9
2017-08-07,49.15
2017-08-08,49.55
2017-08-09,48.95
2017-08-10,48.15
2017-08-11,48.15
2017-08-14,48.05
2017-08-15,48.2
2017-08-16,48.3
2017-08-17,48.8
2017-08-18,48.05
2017-08-21,48.05
2017-08-22,48.05
2017-08-23,48.15
2017-08-24,48.1
2017-08-25,48.2
2017-08-28,48.7
2017-08-29,48.5
2017-08-30,49.45
2017-08-31,49.25
2017-09-01,48.95
2017-09-04,48.65
2017-09-05,48.85
2017-09-06,48.3
2017-09-07,48.15
2017-09-08,48.65
2017-09-11,48.05
2017-09-12,48.45
2017-09-13,48.45
2017-09-14,48.2
2017-09-15,48.15
2017-09-18,48.7
2017-09-19,48.1
2017-09-20,48.25
2017-09-21,49.2
2017-09-22,48.3
2017-09-25,48.25
2017-09-26,48.25
2017-09-27,48.55
2017-09-28,47.8
2017-09-29,48.2
2017-10-02,48.3
2017-10-03,48.35
2017-10-05,48.55
2017-10-06,48.7
2017-10-11,49.2
2017-10-12,49
2017-10-13,49.15
2017-10-16,49.4
2017-10-17,49.7
2017-10-18,49.15
2017-10-19,49.35
2017-10-20,48.9
2017-10-23,49.5
2017-10-24,49.15
2017-10-25,49.6
2017-10-26,49.2
2017-10-27,49.8
2017-10-30,50
2017-10-31,49.8
2017-11-01,50.2
2017-11-02,50.1
2017-11-03,50.2
2017-11-06,50
2017-11-07,49.8
2017-11-08,49.5
2017-11-09,49.2
2017-11-10,49.3
2017-11-13,49.8
2017-11-14,49.55
2017-11-15,49.8
2017-11-16,49.7
2017-11-17,49.7
2017-11-20,50.5
2017-11-21,53.8
2017-11-22,54
2017-11-23,54.3
2017-11-24,53.6
2017-11-27,52.4
2017-11-28,52.2
2017-11-29,52.6
2017-11-30,51.7
2017-12-01,54.3
2017-12-04,55
2017-12-05,54.5
2017-12-06,53.7
2017-12-07,52.8
2017-12-08,53.5
2017-12-11,53.5
2017-12-12,53
2017-12-13,53.3
2017-12-14,54.3
2017-12-15,53.7
2017-12-18,53.4
2017-12-19,54.4
2017-12-20,54
2017-12-21,53.8
2017-12-22,53.9
2017-12-25,53.5
2017-12-26,52.9
2017-12-27,53.8
2017-12-28,53.8
2017-12-29,53.5
2018-01-02,54.2
2018-01-03,55.2
2018-01-04,55.4
2018-01-05,55.7
2018-01-08,55.7
2018-01-09,55.8
2018-01-10,55.6
2018-01-11,55.4
2018-01-12,55.6
2018-01-15,56.5
2018-01-16,56.6
2018-01-17,56.3
2018-01-18,55.9
2018-01-19,56
2018-01-22,55.6
2018-01-23,56
2018-01-24,55.7
2018-01-25,55.6
2018-01-26,54.7
2018-01-29,55.2
2018-01-30,54.4
2018-01-31,54.6
2018-02-01,54.8
2018-02-02,54.7
2018-02-05,54.1
2018-02-06,50.8
2018-02-07,52.7
2018-02-08,53.3
2018-02-09,52.8
2018-02-12,53
2018-02-21,54
2018-02-22,54.2
2018-02-23,54.7
2018-02-26,54.3
2018-02-27,54.5
2018-03-01,53.9
2018-03-02,53.3
2018-03-05,52.6
2018-03-06,52.8
2018-03-07,52.5
2018-03-08,52.4
2018-03-09,52
2018-03-12,54.5
2018-03-13,53.9
2018-03-14,53.9
2018-03-15,53.4
2018-03-16,53.4
2018-03-19,53.6
2018-03-20,53.2
2018-03-21,53.4
2018-03-22,53.4
2018-03-23,52.2
2018-03-26,52.8
2018-03-27,53.3
2018-03-28,52.5
2018-03-29,51.8
2018-03-30,51.9
2018-03-31,52.5
2018-04-02,52.5
2018-04-03,52
2018-04-09,53
2018-04-10,53
2018-04-11,53.3
2018-04-12,53.3
2018-04-13,52.8
2018-04-16,52.5
2018-04-17,51.6
2018-04-18,52
2018-04-19,52.9
2018-04-20,52.5
2018-04-23,52.5
2018-04-24,52.5
2018-04-25,52.2
2018-04-26,52.8
2018-04-27,53.5
2018-04-30,53.5
2018-05-02,53.5
2018-05-03,52.9
2018-05-04,52.8
2018-05-07,53
2018-05-08,53.5
2018-05-09,53.6
2018-05-10,53.3
2018-05-11,54.6
2018-05-14,55
2018-05-15,54
2018-05-16,54.9
2018-05-17,54.9
2018-05-18,54.4
2018-05-21,55
2018-05-22,54.7
2018-05-23,54
2018-05-24,54.2
2018-05-25,53.9
2018-05-28,54.1
2018-05-29,54.1
2018-05-30,52.9
2018-05-31,53.6
2018-06-01,53.5
2018-06-04,54
2018-06-05,54.3
2018-06-06,54.9
2018-06-07,55
2018-06-08,55
2018-06-11,55.4
2018-06-12,55.1
2018-06-13,55.5
2018-06-14,54.5
2018-06-15,55.3
2018-06-19,55
2018-06-20,55.5
2018-06-21,55.9
2018-06-22,56
2018-06-25,55.6
2018-06-26,53
2018-06-27,52.8
2018-06-28,53
2018-06-29,53.8
2018-07-02,53.2
2018-07-03,52.1
2018-07-04,51.9
2018-07-05,51.4
2018-07-06,51
2018-07-09,51.7
2018-07-10,51.8
2018-07-11,51.2
2018-07-12,52.1
2018-07-13,52.2
2018-07-16,52
2018-07-17,52.2
2018-07-18,52.7
2018-07-19,52.4
2018-07-20,52.3
2018-07-23,52.3
2018-07-24,52.1
2018-07-25,52.1
2018-07-26,52.1
2018-07-27,52.4
2018-07-30,52.2
2018-07-31,52.7
2018-08-01,52.5
2018-08-02,52
2018-08-03,52.8
2018-08-06,53
2018-08-07,52.5
2018-08-08,53
2018-08-09,52.7
2018-08-10,53
2018-08-13,52
2018-08-14,52.2
2018-08-15,51.9
2018-08-16,51.5
2018-08-17,51.8
2018-08-20,51.3
2018-08-21,51.9
2018-08-22,52.1
2018-08-23,52.5
2018-08-24,52.8
2018-08-27,52.8
2018-08-28,52.7
2018-08-29,52.6
2018-08-30,52.2
2018-08-31,52.6
2018-09-03,52
2018-09-04,52.2
2018-09-05,51.8
2018-09-06,51.5
2018-09-07,51.2
2018-09-10,50.9
2018-09-11,50.5
2018-09-12,50.5
2018-09-13,50.5
2018-09-14,51.2
2018-09-17,51.2
2018-09-18,50.9
2018-09-19,51.4
2018-09-20,52.2
2018-09-21,52.9
2018-09-25,52.8
2018-09-26,53
2018-09-27,52.8
2018-09-28,52.5
2018-10-01,52.9
2018-10-02,52.3
2018-10-03,52.2
2018-10-04,51.7
2018-10-05,51.2
2018-10-08,51.9
2018-10-09,52.4
2018-10-11,50.1
2018-10-12,50.6
2018-10-15,50
2018-10-16,50.4
2018-10-17,50
2018-10-18,50
2018-10-19,50.3
2018-10-22,50.3
2018-10-23,49.3
2018-10-24,49.75
2018-10-25,48.7
2018-10-26,47.4
2018-10-29,47.5
2018-10-30,48.35
2018-10-31,49
2018-11-01,48.75
2018-11-02,49.5
2018-11-05,49.6
2018-11-06,49.4
2018-11-07,50.1
2018-11-08,50.9
2018-11-09,51
2018-11-12,50.8
2018-11-13,50.2
2018-11-14,50.4
2018-11-15,50.8
2018-11-16,50.7
2018-11-19,51
2018-11-20,50.2
2018-11-21,50.2
2018-11-22,50.4
2018-11-23,49.95
2018-11-26,49.55
2018-11-27,49.05
2018-11-28,48.8
2018-11-29,48.55
2018-11-30,48.55
2018-12-03,49.1
2018-12-04,48.95
2018-12-05,48.4
2018-12-06,48.25
2018-12-07,48.15
2018-12-10,47.6
2018-12-11,47.6
2018-12-12,47.5
2018-12-13,48.25
2018-12-14,47.55
2018-12-17,47.7
2018-12-18,47.2
2018-12-19,47.25
2018-12-20,47
2018-12-21,46.95
2018-12-22,46.85
2018-12-24,46.5
2018-12-25,46
2018-12-26,46
2018-12-27,46.7
2018-12-28,47
2019-01-02,45.9
2019-01-03,45.15
2019-01-04,44.55
2019-01-07,45.2
2019-01-08,45.15
2019-01-09,45.95
2019-01-10,45.85
2019-01-11,45.55
2019-01-14,44.4
2019-01-15,43.75
2019-01-16,43.6
2019-01-17,43.8
2019-01-18,43.5
2019-01-21,43.8
2019-01-22,44.2
2019-01-23,43.75
2019-01-24,43.55
2019-01-25,43.5
2019-01-28,43.8
2019-01-29,43.9
2019-01-30,43.6
2019-02-11,43.55
2019-02-12,43.9
2019-02-13,44.3
2019-02-14,44.55
2019-02-15,44.2
2019-02-18,44.4
2019-02-19,44.6
2019-02-20,45.15
2019-02-21,45.4
2019-02-22,45.4
2019-02-25,45.55
2019-02-26,45.5
2019-02-27,45.3
2019-03-04,44.9
2019-03-05,44.6
2019-03-06,44.95
2019-03-07,44.65
2019-03-08,44.45
2019-03-11,44.4
2019-03-12,45
2019-03-13,45.15
2019-03-14,45.1
2019-03-15,45.45
2019-03-18,45.8
2019-03-19,46.65
2019-03-20,46.95
2019-03-21,46.75
2019-03-22,46.2
2019-03-25,45.4
2019-03-26,45.25
2019-03-27,44.5
2019-03-28,44
2019-03-29,44.95
2019-04-01,44.5
2019-04-02,44.8
2019-04-03,44.8
2019-04-08,44.3
2019-04-09,44.3
2019-04-10,44.2
2019-04-11,44.15
2019-04-12,44.1
2019-04-15,44.15
2019-04-16,44.1
2019-04-17,44.1
2019-04-18,44.2
2019-04-19,44.35
2019-04-22,44.35
2019-04-23,44.35
2019-04-24,44.3
2019-04-25,44.35
2019-04-26,44.5
2019-04-29,44.6
2019-04-30,44.7
2019-05-02,45.65
2019-05-03,45.45
2019-05-06,44.5
2019-05-07,44.35
2019-05-08,44.05
2019-05-09,43.5
2019-05-10,43.2
2019-05-13,41.95
2019-05-14,40.45
2019-05-15,40.95
2019-05-16,40
2019-05-17,40
2019-05-20,40.2
2019-05-21,41.5
2019-05-22,41.15
2019-05-23,41
2019-05-24,40.6
2019-05-27,40.75
2019-05-28,40.35
2019-05-29,40.3
2019-05-30,40.5
2019-05-31,40.8
2019-06-03,41.05
2019-06-04,41.45
2019-06-05,41.1
2019-06-06,40.75
2019-06-10,41.35
2019-06-11,42.1
2019-06-12,41.9
2019-06-13,41.65
2019-06-14,41.3
2019-06-17,41.65
2019-06-18,42.2
2019-06-19,42.55
2019-06-20,42.55
2019-06-21,42.3
2019-06-24,42.55
2019-06-25,42.6
2019-06-26,42.75
2019-06-27,43.2
2019-06-28,43
