date,price
2016-12-20,9242.41
2016-12-21,9204.26
2016-12-22,9118.75
2016-12-23,9078.64
2016-12-26,9110.54
2016-12-27,9109.27
2016-12-28,9201.4
2016-12-29,9153.09
2016-12-30,9253.5
2017-01-03,9272.88
2017-01-04,9286.96
2017-01-05,9358.14
2017-01-06,9372.22
2017-01-09,9342.42
2017-01-10,9349.64
2017-01-11,9345.74
2017-01-12,9410.18
2017-01-13,9378.83
2017-01-16,9292.33
2017-01-17,9354.53
2017-01-18,9341.97
2017-01-19,9318.12
2017-01-20,9331.46
2017-01-23,9424.05
2017-01-24,9447.95
2017-02-02,9428.97
2017-02-03,9455.56
2017-02-06,9538.01
2017-02-07,9554.56
2017-02-08,9543.25
2017-02-09,9590.18
2017-02-10,9665.59
2017-02-13,9710.32
2017-02-14,9718.78
2017-02-15,9799.76
2017-02-16,9771.25
2017-02-17,9759.76
2017-02-20,9753.2
2017-02-21,9763.93
2017-02-22,9778.78
2017-02-23,9769.31
2017-02-24,9750.47
2017-03-01,9674.78
2017-03-02,9691.8
2017-03-03,9648.21
2017-03-06,9682.63
2017-03-07,9738.07
2017-03-08,9753.45
2017-03-09,9658.61
2017-03-10,9627.89
2017-03-13,9697.34
2017-03-14,9744.21
2017-03-15,9740.31
2017-03-16,9837.83
2017-03-17,9908.69
2017-03-20,9912.97
2017-03-21,9972.49
2017-03-22,9922.66
2017-03-23,9930.74
2017-03-24,9902.98
2017-03-27,9876.77
2017-03-28,9876.45
2017-03-29,9856.25
2017-03-30,9848.15
2017-03-31,9811.52
2017-04-05,9949.48
2017-04-06,9897.8
2017-04-07,9873.37
2017-04-10,9882.54
2017-04-11,9832.42
2017-04-12,9817.68
2017-04-13,9836.68
2017-04-14,9732.93
2017-04-17,9716.4
2017-04-18,9746.56
2017-04-19,9639.94
2017-04-20,9632.69
2017-04-21,9717.41
2017-04-24,9717.95
2017-04-25,9841.71
2017-04-26,9856.45
2017-04-27,9860.62
2017-04-28,9872
2017-05-02,9941.27
2017-05-03,9955.33
2017-05-04,9967.64
2017-05-05,9899.94
2017-05-08,9937.25
2017-05-09,9915.48
2017-05-10,9968.32
2017-05-11,10001.48
2017-05-12,9986.82
2017-05-15,10036.82
2017-05-16,10031.49
2017-05-17,10013.67
2017-05-18,9969.45
2017-05-19,9947.62
2017-05-22,9997.26
2017-05-23,10007.84
2017-05-24,10044.42
2017-05-25,10108.49
2017-05-26,10101.95
2017-05-31,10040.72
2017-06-01,10087.42
2017-06-02,10152.53
2017-06-05,10226.84
2017-06-06,10206.18
2017-06-07,10209.99
2017-06-08,10225.78
2017-06-09,10199.65
2017-06-12,10109.96
2017-06-13,10128.15
2017-06-14,10072.46
2017-06-15,10088.35
2017-06-16,10156.73
2017-06-19,10250.6
2017-06-20,10324.46
2017-06-21,10349.72
2017-06-22,10399.06
2017-06-23,10377.7
2017-06-26,10513.96
2017-06-27,10512.06
2017-06-28,10390.55
2017-06-29,10421.65
2017-06-30,10395.07
2017-07-03,10412.79
2017-07-04,10347.78
2017-07-05,10404.79
2017-07-06,10368.2
2017-07-07,10297.25
2017-07-10,10289.91
2017-07-11,10415.57
2017-07-12,10420.68
2017-07-13,10460.15
2017-07-14,10443.91
2017-07-17,10457.54
2017-07-18,10481.26
2017-07-19,10506.1
2017-07-20,10499.36
2017-07-21,10436.7
2017-07-24,10461.28
2017-07-25,10463.15
2017-07-26,10419.11
2017-07-27,10508.37
2017-07-28,10423.05
2017-07-31,10427.33
2017-08-01,10437.29
2017-08-02,10519.27
