date,price
2017-08-24,38.8
2017-08-25,38
2017-08-28,39.15
2017-08-29,38.95
2017-08-30,38.35
2017-08-31,38.4
2017-09-01,37.85
2017-09-04,36.2
2017-09-05,37.2
2017-09-06,37.4
2017-09-07,38.4
2017-09-08,38.8
2017-09-11,38.85
2017-09-12,38.9
2017-09-13,37
2017-09-14,36.5
2017-09-15,36.65
2017-09-18,36.2
2017-09-19,35.5
2017-09-20,34.8
2017-09-21,36.6
2017-09-22,37.15
2017-09-25,37.2
2017-09-26,35.15
2017-09-27,34.6
2017-09-28,33.55
2017-09-29,34.3
2017-10-02,33.85
2017-10-03,33.4
2017-10-05,33.45
2017-10-06,34.1
2017-10-11,33.5
2017-10-12,33.9
2017-10-13,34.55
2017-10-16,34.75
2017-10-17,34.75
2017-10-18,34.3
2017-10-19,34.85
2017-10-20,34.6
2017-10-23,34.95
2017-10-24,36.25
2017-10-25,37
2017-10-26,36.15
2017-10-27,35
2017-10-30,35.6
2017-10-31,35.8
2017-11-01,35.6
2017-11-02,35.65
2017-11-03,35.95
2017-11-06,35.3
2017-11-07,35.2
2017-11-08,35.3
2017-11-09,35.6
2017-11-10,35.25
2017-11-13,35.2
2017-11-14,35
2017-11-15,34.1
2017-11-16,34
2017-11-17,33.95
2017-11-20,34.25
2017-11-21,34.75
2017-11-22,34.55
2017-11-23,34.75
2017-11-24,35.4
2017-11-27,35.65
2017-11-28,35.3
2017-11-29,35.45
2017-11-30,35.9
2017-12-01,36.8
2017-12-04,39.1
2017-12-05,38.75
2017-12-06,37.4
2017-12-07,38
2017-12-08,37.7
2017-12-11,38.85
2017-12-12,37.9
2017-12-13,38.1
2017-12-14,38.2
2017-12-15,36.7
2017-12-18,35.9
2017-12-19,35.85
2017-12-20,36.05
2017-12-21,35.65
2017-12-22,35.9
2017-12-25,35.35
2017-12-26,34.95
2017-12-27,35.45
2017-12-28,36.3
2017-12-29,36.5
2018-01-02,37.3
2018-01-03,37
2018-01-04,37.15
2018-01-05,37.8
2018-01-08,37.4
2018-01-09,38
2018-01-10,38.5
2018-01-11,39.25
2018-01-12,38.9
2018-01-15,38.5
2018-01-16,38.15
2018-01-17,37.7
2018-01-18,37.6
2018-01-19,37.75
2018-01-22,36.85
2018-01-23,37.2
2018-01-24,38
2018-01-25,38
2018-01-26,38.15
2018-01-29,37.75
2018-01-30,37.75
2018-01-31,38.65
2018-02-01,38.5
2018-02-02,37.9
2018-02-05,37.1
2018-02-06,34.65
2018-02-07,34.6
2018-02-08,34.55
2018-02-09,34.5
2018-02-12,34.55
2018-02-21,36.3
2018-02-22,37.35
2018-02-23,37.5
2018-02-26,37.7
2018-02-27,37.3
2018-03-01,37.6
2018-03-02,37.7
2018-03-05,37.75
2018-03-06,37.3
2018-03-07,36.95
2018-03-08,36.4
2018-03-09,36.2
2018-03-12,36.4
2018-03-13,36.4
2018-03-14,37.15
2018-03-15,36.95
2018-03-16,37.6
2018-03-19,36.65
2018-03-20,36.2
2018-03-21,36.1
2018-03-22,35.7
2018-03-23,34.95
2018-03-26,34.7
2018-03-27,35.35
2018-03-28,34.5
2018-03-29,34.85
2018-03-30,35.15
2018-03-31,35.3
2018-04-02,35.2
2018-04-03,34.75
2018-04-09,34.1
2018-04-10,34.4
2018-04-11,34.85
2018-04-12,34.55
2018-04-13,34.8
2018-04-16,34.35
2018-04-17,33.95
2018-04-18,34
2018-04-19,34.25
2018-04-20,34.7
2018-04-23,35
2018-04-24,35.3
2018-04-25,35.15
2018-04-26,35.6
2018-04-27,35.35
2018-04-30,36.4
2018-05-02,35.45
2018-05-03,35.35
2018-05-04,35.25
2018-05-07,35.4
2018-05-08,35.15
2018-05-09,35.45
2018-05-10,35.6
2018-05-11,35.3
2018-05-14,35.15
2018-05-15,34.85
2018-05-16,34.2
2018-05-17,33.5
2018-05-18,33.5
2018-05-21,33.55
2018-05-22,33.85
2018-05-23,33.6
2018-05-24,33.55
2018-05-25,33.7
2018-05-28,33.55
2018-05-29,33.3
2018-05-30,33.4
2018-05-31,34.35
2018-06-01,33.65
2018-06-04,33.8
2018-06-05,33.7
2018-06-06,33.8
2018-06-07,33.95
2018-06-08,33.95
2018-06-11,33.95
2018-06-12,33.8
2018-06-13,33.75
2018-06-14,33.55
2018-06-15,33.9
2018-06-19,33.5
2018-06-20,33.4
2018-06-21,33.2
2018-06-22,32.7
2018-06-25,32.6
2018-06-26,32.05
2018-06-27,32.05
2018-06-28,31.6
2018-06-29,33.5
2018-07-02,32.15
2018-07-03,31.7
2018-07-04,31.3
2018-07-05,30.7
2018-07-06,30
2018-07-09,29.7
2018-07-10,29.45
2018-07-11,29.75
2018-07-12,29.5
2018-07-13,29.9
2018-07-16,30.1
2018-07-17,30.5
2018-07-18,30.8
2018-07-19,30.4
2018-07-20,30.45
2018-07-23,30.85
2018-07-24,31.8
2018-07-25,31.4
2018-07-26,32.35
2018-07-27,32.2
2018-07-30,31.5
2018-07-31,31.6
2018-08-01,32.6
2018-08-02,33
2018-08-03,33.05
2018-08-06,34.6
2018-08-07,34.35
2018-08-08,34.85
2018-08-09,34.15
2018-08-10,33.7
2018-08-13,32.6
2018-08-14,34.2
2018-08-15,34.9
2018-08-16,35.05
2018-08-17,34.55
2018-08-20,34.5
2018-08-21,35.05
2018-08-22,35.15
2018-08-23,35.65
2018-08-24,34.7
2018-08-27,34.65
2018-08-28,34.35
2018-08-29,34.1
2018-08-30,34.1
2018-08-31,34.15
2018-09-03,33.5
2018-09-04,33.5
2018-09-05,33.05
2018-09-06,33.2
2018-09-07,33.15
2018-09-10,32.95
2018-09-11,33.65
2018-09-12,33.15
2018-09-13,33.5
2018-09-14,33.05
2018-09-17,33
2018-09-18,33.5
2018-09-19,33.65
2018-09-20,33.45
2018-09-21,34.05
2018-09-25,34.9
2018-09-26,34.35
2018-09-27,34.95
2018-09-28,35.1
2018-10-01,35.35
2018-10-02,35.7
2018-10-03,36.2
2018-10-04,35.95
2018-10-05,35.15
2018-10-08,35.4
2018-10-09,36.9
2018-10-11,36.1
2018-10-12,37.3
2018-10-15,38.25
2018-10-16,36.9
2018-10-17,36.05
2018-10-18,36.15
2018-10-19,36.2
2018-10-22,35.5
2018-10-23,35.35
2018-10-24,34.3
2018-10-25,33.5
2018-10-26,33
2018-10-29,31.7
2018-10-30,32.05
2018-10-31,32.3
2018-11-01,31.1
2018-11-02,31.25
2018-11-05,31.25
2018-11-06,31.1
2018-11-07,31.15
2018-11-08,30.5
2018-11-09,29.95
2018-11-12,29.5
2018-11-13,29.9
2018-11-14,30.75
2018-11-15,29.7
2018-11-16,30.15
2018-11-19,30.25
2018-11-20,30.15
2018-11-21,29.95
2018-11-22,29.7
2018-11-23,29.7
2018-11-26,30.05
2018-11-27,30.55
2018-11-28,31.2
2018-11-29,31.25
2018-11-30,32
2018-12-03,32.55
2018-12-04,31.95
2018-12-05,31.6
2018-12-06,31.5
2018-12-07,31.7
2018-12-10,31.5
2018-12-11,32.3
2018-12-12,32.3
2018-12-13,32.5
2018-12-14,32.55
2018-12-17,32.8
2018-12-18,32.4
2018-12-19,32.25
2018-12-20,32
2018-12-21,31.25
2018-12-22,31.4
2018-12-24,31.2
2018-12-25,30.9
2018-12-26,30.7
2018-12-27,31
2018-12-28,32.25
2019-01-02,31.5
2019-01-03,31.55
2019-01-04,31.5
2019-01-07,31.75
2019-01-08,31.55
2019-01-09,31.8
2019-01-10,31.8
2019-01-11,31.45
2019-01-14,31.05
2019-01-15,31.2
2019-01-16,30.9
2019-01-17,31.15
2019-01-18,31.2
2019-01-21,31.35
2019-01-22,30.9
2019-01-23,30.55
2019-01-24,30.7
2019-01-25,30.75
2019-01-28,30.65
2019-01-29,30.4
2019-01-30,30.4
2019-02-11,29.45
2019-02-12,30
2019-02-13,29.6
2019-02-14,29.6
2019-02-15,29.55
2019-02-18,29.8
2019-02-19,29.9
2019-02-20,30.4
2019-02-21,30.35
2019-02-22,30.25
2019-02-25,30.5
2019-02-26,30.6
2019-02-27,30.75
2019-03-04,30.8
2019-03-05,30.5
2019-03-06,30.4
2019-03-07,30.3
2019-03-08,30.1
2019-03-11,29.8
2019-03-12,29.9
2019-03-13,29.9
2019-03-14,29.9
2019-03-15,30
2019-03-18,30.45
2019-03-19,30.5
2019-03-20,30.7
2019-03-21,30.65
2019-03-22,30.8
2019-03-25,30.4
2019-03-26,30.45
2019-03-27,30.4
2019-03-28,30.55
2019-03-29,31.05
2019-04-01,30.9
2019-04-02,30.85
2019-04-03,30.9
2019-04-08,31.5
2019-04-09,31.6
2019-04-10,31.8
2019-04-11,31.5
2019-04-12,31.3
2019-04-15,31.35
2019-04-16,31.2
2019-04-17,31.2
2019-04-18,31.2
2019-04-19,31.45
2019-04-22,31.85
2019-04-23,31.9
2019-04-24,32
2019-04-25,32.1
2019-04-26,31.85
2019-04-29,31.75
2019-04-30,32.3
2019-05-02,32.55
2019-05-03,32.65
2019-05-06,32
2019-05-07,32
2019-05-08,31.75
2019-05-09,31.2
2019-05-10,30.6
2019-05-13,30.6
2019-05-14,30.5
2019-05-15,30.65
2019-05-16,30.45
2019-05-17,30.35
2019-05-20,30.65
2019-05-21,31.1
2019-05-22,31.2
2019-05-23,30.9
2019-05-24,31.15
2019-05-27,31.1
2019-05-28,30.35
2019-05-29,30.7
2019-05-30,31.2
2019-05-31,31.45
2019-06-03,31.1
2019-06-04,31.05
2019-06-05,31.2
2019-06-06,31.1
2019-06-10,31.2
2019-06-11,31.2
2019-06-12,31.3
2019-06-13,31.4
2019-06-14,31.75
2019-06-17,32.2
2019-06-18,32.05
2019-06-19,32.1
2019-06-20,32.45
2019-06-21,32.9
2019-06-24,33.05
2019-06-25,32.95
2019-06-26,33.1
2019-06-27,33.25
