date,price
2016-08-30,11.75
2016-08-31,11.75
2016-09-01,11.7
2016-09-02,11.6
2016-09-05,11.6
2016-09-06,11.95
2016-09-07,11.95
2016-09-08,11.95
2016-09-09,11.8
2016-09-12,11.65
2016-09-13,11.55
2016-09-14,11.5
2016-09-19,11.6
2016-09-20,11.6
2016-09-21,11.65
2016-09-22,11.65
2016-09-23,11.6
2016-09-26,11.5
2016-09-29,11.6
2016-09-30,11.5
2016-10-03,11.4
2016-10-04,11.45
2016-10-05,11.4
2016-10-06,11.4
2016-10-07,11.3
2016-10-11,11.25
2016-10-12,11.2
2016-10-13,11.1
2016-10-14,11
2016-10-17,10.95
2016-10-18,10.95
2016-10-19,10.95
2016-10-20,11.05
2016-10-21,10.95
2016-10-24,10.9
2016-10-25,11.05
2016-10-26,11
2016-10-27,11
2016-10-28,10.95
2016-10-31,11
2016-11-01,11.05
2016-11-02,10.95
2016-11-03,10.9
2016-11-04,10.95
2016-11-07,11
2016-11-08,11
2016-11-09,10.75
2016-11-10,10.95
2016-11-11,10.9
2016-11-14,11
2016-11-15,11
2016-11-16,11.05
2016-11-17,10.95
2016-11-18,10.95
2016-11-21,11.05
2016-11-22,11.2
2016-11-23,11.2
2016-11-24,11.25
2016-11-25,11.25
2016-11-28,11.4
2016-11-29,11.35
2016-11-30,11.3
2016-12-01,11.4
2016-12-02,11.4
2016-12-05,11.4
2016-12-06,11.4
2016-12-07,11.35
2016-12-08,11.45
2016-12-09,11.6
2016-12-12,11.45
2016-12-13,11.45
2016-12-14,11.5
2016-12-15,11.5
2016-12-16,11.55
2016-12-19,11.55
2016-12-20,11.55
2016-12-21,11.5
2016-12-22,11.45
2016-12-23,11.4
2016-12-26,11.5
2016-12-27,11.45
2016-12-28,11.5
2016-12-29,11.5
2016-12-30,11.8
2017-01-03,11.7
2017-01-04,11.5
2017-01-05,11.6
2017-01-06,11.5
2017-01-09,11.5
2017-01-10,11.5
2017-01-11,11.55
2017-01-12,11.7
2017-01-13,11.7
2017-01-16,11.55
2017-01-17,11.55
2017-01-18,11.5
2017-01-19,11.5
2017-01-20,11.45
2017-01-23,11.5
2017-01-24,11.55
2017-02-02,11.75
2017-02-03,11.85
2017-02-06,12.2
2017-02-07,12.15
2017-02-08,12.3
2017-02-09,12.5
2017-02-10,12.85
2017-02-13,13.2
2017-02-14,13
2017-02-15,13.25
2017-02-16,13.25
2017-02-17,13.25
2017-02-20,13.15
2017-02-21,13.2
2017-02-22,13.3
2017-02-23,13.2
2017-02-24,13.15
2017-03-01,12.9
2017-03-02,12.9
2017-03-03,12.95
2017-03-06,12.95
2017-03-07,13.2
2017-03-08,13.45
2017-03-09,13.2
2017-03-10,13.1
2017-03-13,13.25
2017-03-14,13.3
2017-03-15,13.3
2017-03-16,13.4
2017-03-17,13.45
2017-03-20,13.5
2017-03-21,13.85
2017-03-22,13.8
2017-03-23,13.7
2017-03-24,13.6
2017-03-27,13.3
2017-03-28,13.4
2017-03-29,13.5
2017-03-30,13.45
2017-03-31,13.35
2017-04-05,13.6
2017-04-06,13.5
2017-04-07,13.45
2017-04-10,13.55
2017-04-11,13.45
2017-04-12,13.6
2017-04-13,13.5
2017-04-14,13.3
2017-04-17,13.15
2017-04-18,13.25
2017-04-19,13
2017-04-20,13.1
2017-04-21,13.15
2017-04-24,13.05
2017-04-25,13.4
2017-04-26,13.5
2017-04-27,13.55
2017-04-28,13.45
2017-05-02,13.6
2017-05-03,13.5
2017-05-04,13.6
2017-05-05,13.45
2017-05-08,13.35
2017-05-09,13.2
2017-05-10,13.3
2017-05-11,13.4
2017-05-12,13.45
2017-05-15,13.55
2017-05-16,13.55
2017-05-17,13.55
2017-05-18,13.45
2017-05-19,13.4
2017-05-22,13.3
2017-05-23,13.3
2017-05-24,13.35
2017-05-25,13.4
2017-05-26,13.5
2017-05-31,13.6
2017-06-01,13.35
2017-06-02,13.45
2017-06-05,13.45
2017-06-06,13.55
2017-06-07,13.55
2017-06-08,13.75
2017-06-09,13.75
2017-06-12,13.7
2017-06-13,13.6
2017-06-14,13.45
2017-06-15,13.45
2017-06-16,13.6
2017-06-19,13.55
2017-06-20,13.65
2017-06-21,13.6
2017-06-22,13.65
2017-06-23,13.65
2017-06-26,14.3
2017-06-27,14.45
2017-06-28,14.25
2017-06-29,14.3
2017-06-30,14.35
2017-07-03,14.3
2017-07-04,14.45
2017-07-05,14.3
2017-07-06,14.2
2017-07-07,14.25
2017-07-10,14.1
2017-07-11,14.2
2017-07-12,14.25
2017-07-13,14.3
2017-07-14,14.2
2017-07-17,14.2
2017-07-18,14.15
2017-07-19,14.2
2017-07-20,14.15
2017-07-21,14.2
2017-07-24,14.1
2017-07-25,14
2017-07-26,14
2017-07-27,14.1
2017-07-28,14
2017-07-31,14
2017-08-01,14
2017-08-02,13.95
2017-08-03,13.5
2017-08-04,13.5
2017-08-07,13.55
2017-08-08,13.7
2017-08-09,13.7
2017-08-10,13.55
2017-08-11,13.6
2017-08-14,13.4
2017-08-15,13.4
2017-08-16,13.2
2017-08-17,13.3
2017-08-18,13.25
2017-08-21,13.35
2017-08-22,13.35
2017-08-23,13.6
2017-08-24,13.7
2017-08-25,13.7
2017-08-28,13.85
2017-08-29,13.75
2017-08-30,13.85
2017-08-31,13.85
2017-09-01,14.3
2017-09-04,14.2
2017-09-05,14.2
2017-09-06,14.15
2017-09-07,14.2
2017-09-08,14.15
2017-09-11,14.4
2017-09-12,14.75
2017-09-13,14.75
2017-09-14,14.9
2017-09-15,14.85
2017-09-18,15.3
2017-09-19,15.1
2017-09-20,14.9
2017-09-21,14.9
2017-09-22,14.65
2017-09-25,14.25
2017-09-26,14.2
2017-09-27,14.35
2017-09-28,14.3
2017-09-29,14.25
2017-10-02,14.35
2017-10-03,14.5
2017-10-05,14.55
2017-10-06,14.6
2017-10-11,14.55
2017-10-12,14.55
2017-10-13,14.55
2017-10-16,14.6
2017-10-17,14.75
2017-10-18,14.6
2017-10-19,14.5
2017-10-20,14.45
2017-10-23,14.4
2017-10-24,14.4
2017-10-25,14.45
2017-10-26,14.35
2017-10-27,14.4
2017-10-30,14.45
2017-10-31,14.35
2017-11-01,14.45
2017-11-02,14.45
2017-11-03,14.4
2017-11-06,14.6
2017-11-07,14.65
2017-11-08,14.7
2017-11-09,14.65
2017-11-10,14.6
2017-11-13,14.55
2017-11-14,14.55
2017-11-15,14.5
2017-11-16,14.7
2017-11-17,14.65
2017-11-20,14.6
2017-11-21,14.95
2017-11-22,15.1
2017-11-23,15.05
2017-11-24,14.95
2017-11-27,14.85
2017-11-28,14.8
2017-11-29,14.85
2017-11-30,14.75
2017-12-01,14.95
2017-12-04,14.85
2017-12-05,14.5
2017-12-06,14.3
2017-12-07,14.1
2017-12-08,14.25
2017-12-11,14.45
2017-12-12,14.45
2017-12-13,14.3
2017-12-14,14.3
2017-12-15,14.2
2017-12-18,14.2
2017-12-19,14.2
2017-12-20,14.25
2017-12-21,14.35
2017-12-22,14.35
2017-12-25,14.35
2017-12-26,14.25
2017-12-27,14.3
2017-12-28,14.3
2017-12-29,14.35
2018-01-02,14.5
2018-01-03,14.65
2018-01-04,14.7
2018-01-05,14.7
2018-01-08,14.9
2018-01-09,15
2018-01-10,15
2018-01-11,14.9
2018-01-12,15
2018-01-15,15.1
2018-01-16,15.25
2018-01-17,15.2
2018-01-18,15.25
2018-01-19,15.3
2018-01-22,15.4
2018-01-23,15.3
2018-01-24,15.3
2018-01-25,15.3
2018-01-26,15.45
2018-01-29,15.6
2018-01-30,15.4
2018-01-31,15.4
2018-02-01,15.4
2018-02-02,15.3
2018-02-05,15
2018-02-06,14.2
2018-02-07,14.45
2018-02-08,14.45
2018-02-09,14.2
2018-02-12,14.35
2018-02-21,14.7
2018-02-22,14.6
2018-02-23,14.8
2018-02-26,14.8
2018-02-27,14.75
2018-03-01,14.75
2018-03-02,14.55
2018-03-05,14.45
2018-03-06,14.5
2018-03-07,14.5
2018-03-08,14.4
2018-03-09,14.35
2018-03-12,14.45
2018-03-13,14.45
2018-03-14,14.5
2018-03-15,14.45
2018-03-16,14.9
2018-03-19,14.55
2018-03-20,14.5
2018-03-21,14.5
2018-03-22,14.5
2018-03-23,14.3
2018-03-26,14.25
2018-03-27,14.6
2018-03-28,14.65
2018-03-29,14.7
2018-03-30,14.7
2018-03-31,14.7
2018-04-02,14.75
2018-04-03,14.75
2018-04-09,14.85
2018-04-10,14.95
2018-04-11,14.8
2018-04-12,14.85
2018-04-13,14.85
2018-04-16,14.7
2018-04-17,14.65
2018-04-18,14.65
2018-04-19,14.75
2018-04-20,14.75
2018-04-23,14.75
2018-04-24,14.8
2018-04-25,14.7
2018-04-26,14.7
2018-04-27,14.8
2018-04-30,14.9
2018-05-02,14.95
2018-05-03,14.9
2018-05-04,14.9
2018-05-07,14.8
2018-05-08,14.85
2018-05-09,14.55
2018-05-10,14.5
2018-05-11,14.55
2018-05-14,14.6
2018-05-15,14.6
2018-05-16,14.6
2018-05-17,14.6
2018-05-18,14.5
2018-05-21,14.6
2018-05-22,14.55
2018-05-23,14.6
2018-05-24,14.6
2018-05-25,14.6
2018-05-28,14.65
2018-05-29,14.6
2018-05-30,14.55
2018-05-31,14.6
2018-06-01,14.55
2018-06-04,14.6
2018-06-05,14.6
2018-06-06,14.7
2018-06-07,14.95
2018-06-08,14.9
2018-06-11,14.9
2018-06-12,14.9
2018-06-13,14.95
2018-06-14,14.95
2018-06-15,15.15
2018-06-19,14.9
2018-06-20,14.95
2018-06-21,14.95
2018-06-22,14.85
2018-06-25,14.85
2018-06-26,14.75
2018-06-27,14.75
2018-06-28,14.75
2018-06-29,14.85
2018-07-02,14.85
2018-07-03,14.65
2018-07-04,14.7
2018-07-05,14.65
2018-07-06,14.65
2018-07-09,14.8
2018-07-10,14.85
2018-07-11,14.8
2018-07-12,14.75
2018-07-13,14.8
2018-07-16,14.75
2018-07-17,14.8
2018-07-18,14.85
2018-07-19,14.9
2018-07-20,14.95
2018-07-23,14.95
2018-07-24,15
2018-07-25,14
2018-07-26,14.1
2018-07-27,14
2018-07-30,14.05
2018-07-31,14.05
2018-08-01,14.05
2018-08-02,13.85
2018-08-03,13.9
2018-08-06,14
2018-08-07,14
2018-08-08,14.1
2018-08-09,14.1
2018-08-10,14.15
2018-08-13,14
2018-08-14,14
2018-08-15,13.85
2018-08-16,13.95
2018-08-17,13.9
2018-08-20,13.95
2018-08-21,14
2018-08-22,14
2018-08-23,13.95
2018-08-24,13.9
2018-08-27,13.9
2018-08-28,13.9
2018-08-29,13.85
2018-08-30,13.95
2018-08-31,13.9
2018-09-03,13.9
2018-09-04,13.95
2018-09-05,13.95
2018-09-06,13.9
2018-09-07,13.95
2018-09-10,13.95
2018-09-11,13.95
2018-09-12,14
2018-09-13,14
2018-09-14,14.1
2018-09-17,14.1
2018-09-18,14.15
2018-09-19,14.25
2018-09-20,14.25
2018-09-21,14.35
2018-09-25,14.3
2018-09-26,14.35
2018-09-27,14.4
2018-09-28,14.4
2018-10-01,14.4
2018-10-02,14.35
2018-10-03,14.25
2018-10-04,14.2
2018-10-05,14
2018-10-08,14
2018-10-09,14
2018-10-11,13.35
2018-10-12,13.5
2018-10-15,13.15
2018-10-16,13.25
2018-10-17,13.3
2018-10-18,13.3
2018-10-19,12.8
2018-10-22,12.8
2018-10-23,12.7
2018-10-24,12.45
2018-10-25,12.2
2018-10-26,12.3
2018-10-29,12.4
2018-10-30,12.3
2018-10-31,12.5
2018-11-01,12.5
2018-11-02,12.65
2018-11-05,12.7
2018-11-06,12.75
2018-11-07,12.85
2018-11-08,12.95
2018-11-09,12.8
2018-11-12,12.7
2018-11-13,12.6
2018-11-14,12.6
2018-11-15,12.65
2018-11-16,12.85
2018-11-19,12.85
2018-11-20,12.8
2018-11-21,12.7
2018-11-22,12.7
2018-11-23,12.55
2018-11-26,12.5
2018-11-27,12.55
2018-11-28,12.7
2018-11-29,12.6
2018-11-30,12.6
2018-12-03,12.9
2018-12-04,12.9
2018-12-05,12.75
2018-12-06,12.55
2018-12-07,12.65
2018-12-10,12.5
2018-12-11,12.4
2018-12-12,12.45
2018-12-13,12.5
2018-12-14,12.5
2018-12-17,12.5
2018-12-18,11.8
2018-12-19,11.35
2018-12-20,11.45
2018-12-21,11
2018-12-22,11.15
2018-12-24,11.25
2018-12-25,11.25
2018-12-26,11.3
2018-12-27,11.5
2018-12-28,11.5
2019-01-02,11.85
2019-01-03,12
2019-01-04,12.2
2019-01-07,12.5
2019-01-08,12.5
2019-01-09,12.65
2019-01-10,12.9
2019-01-11,12.8
2019-01-14,12.85
2019-01-15,13
2019-01-16,12.9
2019-01-17,12.95
2019-01-18,13
2019-01-21,12.95
2019-01-22,12.9
2019-01-23,12.85
2019-01-24,12.9
2019-01-25,12.9
2019-01-28,13.05
2019-01-29,13.1
2019-01-30,13.2
2019-02-11,13.25
2019-02-12,13.45
2019-02-13,13.45
2019-02-14,13.45
2019-02-15,13.4
2019-02-18,13.35
2019-02-19,13.4
2019-02-20,13.4
2019-02-21,13.35
2019-02-22,13.4
2019-02-25,13.35
2019-02-26,13.55
2019-02-27,13.5
2019-03-04,13.45
2019-03-05,13.15
2019-03-06,13.35
2019-03-07,13.2
2019-03-08,13.3
2019-03-11,13.6
2019-03-12,13.7
2019-03-13,13.7
2019-03-14,13.5
2019-03-15,13.65
2019-03-18,13.9
2019-03-19,13.85
2019-03-20,13.95
2019-03-21,13.95
2019-03-22,14.1
2019-03-25,13.9
2019-03-26,14
2019-03-27,14.05
2019-03-28,14
2019-03-29,13.95
2019-04-01,13.85
2019-04-02,14
2019-04-03,14
2019-04-08,14.2
2019-04-09,14.3
2019-04-10,14.2
2019-04-11,14.05
2019-04-12,14.1
2019-04-15,14.15
2019-04-16,13.85
2019-04-17,13.6
2019-04-18,13.4
2019-04-19,13.25
2019-04-22,13.1
2019-04-23,13
2019-04-24,13
2019-04-25,12.7
2019-04-26,13.05
2019-04-29,13.25
2019-04-30,13.45
2019-05-02,13.5
2019-05-03,13.6
2019-05-06,13.3
2019-05-07,13.3
2019-05-08,13.25
2019-05-09,13.4
2019-05-10,13.5
2019-05-13,13.4
2019-05-14,13.45
2019-05-15,13.6
2019-05-16,13.5
2019-05-17,13.45
2019-05-20,13.4
2019-05-21,13.45
2019-05-22,13.45
2019-05-23,13.4
2019-05-24,13.55
2019-05-27,13.6
2019-05-28,13.1
2019-05-29,13.4
2019-05-30,13.5
2019-05-31,13.6
2019-06-03,13.5
2019-06-04,13.45
2019-06-05,13.45
2019-06-06,13.45
2019-06-10,13.5
2019-06-11,13.25
2019-06-12,13.2
2019-06-13,13.25
2019-06-14,13.25
2019-06-17,13.35
2019-06-18,13.55
2019-06-19,13.6
2019-06-20,13.65
2019-06-21,13.4
2019-06-24,13.65
2019-06-25,13.65
2019-06-26,13.6
2019-06-27,13.7
