date,price
2018-10-18,37.8
2018-10-19,36.6
2018-10-22,36.15
2018-10-23,35.8
2018-10-24,35.15
2018-10-25,33.3
2018-10-26,33.95
2018-10-29,33.6
2018-10-30,34.15
2018-10-31,34.6
2018-11-01,35.9
2018-11-02,35.9
2018-11-05,35.8
2018-11-06,35.8
2018-11-07,36.2
2018-11-08,36.8
2018-11-09,36.4
2018-11-12,36.45
2018-11-13,36.5
2018-11-14,36.45
2018-11-15,38.9
2018-11-16,38.5
2018-11-19,39.7
2018-11-20,40.4
2018-11-21,39.95
2018-11-22,39.75
2018-11-23,38.85
2018-11-26,40.5
2018-11-27,40.55
2018-11-28,41.05
2018-11-29,41.4
2018-11-30,41.05
2018-12-03,41.1
2018-12-04,40.1
2018-12-05,39.95
2018-12-06,39.3
2018-12-07,39.85
2018-12-10,39
2018-12-11,39.2
2018-12-12,39.45
2018-12-13,39.8
2018-12-14,39.4
2018-12-17,38.85
2018-12-18,39.05
2018-12-19,39.25
2018-12-20,39.05
2018-12-21,39.3
2018-12-22,39.6
2018-12-24,40.05
2018-12-25,39.35
2018-12-26,38.8
2018-12-27,39.3
2018-12-28,38.95
2019-01-02,38.9
2019-01-03,38.55
2019-01-04,37.75
2019-01-07,39
2019-01-08,39.3
2019-01-09,39.95
2019-01-10,40.05
2019-01-11,39.85
2019-01-14,39.8
2019-01-15,39.8
2019-01-16,39.85
2019-01-17,41.6
2019-01-18,42.85
2019-01-21,42.9
2019-01-22,43.15
2019-01-23,43.15
2019-01-24,43.2
2019-01-25,43.05
2019-01-28,42.95
2019-01-29,42.9
2019-01-30,43
2019-02-11,44.1
2019-02-12,44.65
2019-02-13,44.4
2019-02-14,44.1
2019-02-15,43.55
2019-02-18,43.95
2019-02-19,44.3
2019-02-20,43.8
2019-02-21,44
2019-02-22,43.7
2019-02-25,43.35
2019-02-26,43.6
2019-02-27,44.65
2019-03-04,45.3
2019-03-05,44.8
2019-03-06,44.85
2019-03-07,44.5
2019-03-08,44.15
2019-03-11,44.2
2019-03-12,44.6
2019-03-13,44.45
2019-03-14,44.55
2019-03-15,44.15
2019-03-18,43.3
2019-03-19,42.55
2019-03-20,43.15
2019-03-21,43
2019-03-22,42.7
2019-03-25,43.2
2019-03-26,42.8
2019-03-27,41.8
2019-03-28,42
2019-03-29,41.8
2019-04-01,41.8
2019-04-02,41.55
2019-04-03,41.15
2019-04-08,41.1
2019-04-09,41.85
2019-04-10,41.7
2019-04-11,41.25
2019-04-12,40.9
2019-04-15,41.1
2019-04-16,41.6
2019-04-17,41.6
2019-04-18,40.85
2019-04-19,41.1
2019-04-22,41.15
2019-04-23,41.05
2019-04-24,40.95
2019-04-25,42
2019-04-26,41.65
2019-04-29,41.4
2019-04-30,42
2019-05-02,41.95
2019-05-03,42.15
2019-05-06,41.5
2019-05-07,41.75
2019-05-08,41.45
2019-05-09,41
2019-05-10,40.5
2019-05-13,39.45
2019-05-14,38.35
2019-05-15,38.25
2019-05-16,38
2019-05-17,37.85
2019-05-20,37.35
2019-05-21,37.8
2019-05-22,37.55
2019-05-23,37
2019-05-24,37.15
2019-05-27,37.45
2019-05-28,37.6
2019-05-29,37.4
2019-05-30,37.65
2019-05-31,37.9
2019-06-03,37.55
2019-06-04,37.35
2019-06-05,35.95
2019-06-06,35.05
2019-06-10,35.25
2019-06-11,34.85
2019-06-12,35.2
2019-06-13,36.15
2019-06-14,35.9
2019-06-17,36.15
2019-06-18,36.3
2019-06-19,36.95
2019-06-20,37.65
2019-06-21,37.2
2019-06-24,37.2
2019-06-25,37.45
2019-06-26,37.65
2019-06-27,37.55
